package name,reviewer name,review,rating
com.labpixies.flood,Sports World,good app,5
com.labpixies.flood,Dalhatu Usman,VIP,5
com.labpixies.flood,Damyanti Rao,Worst app ever ..so much add,1
com.labpixies.flood,Agustín,Simple and funny,5
com.labpixies.flood,Wayan Arijunaedi,Ok,5
com.labpixies.flood,J0K0 SAMB0D0,T0P,5
com.labpixies.flood,Lynne Benson,One of my old time favorites. But where's Line-up and Trio?,5
com.labpixies.flood,Hotmen Sim,Good,4
com.labpixies.flood,SMIRTH GAMING허후,Remove the ads,1
com.labpixies.flood,Rajan Vishwakarma,Brusted,3
com.labpixies.flood,nate half,"So basically ill be reviewing all these the same but yeah, its the MSPaint thing you'd do while bored in computer class where you spraycan a whole bunch of different colors on a page till its all full then use the fill bucket to slowly but surely fill the whole page with one color and they turned it into a game... and I love it!",5
com.labpixies.flood,Ali Ali,What. Aps,5
com.labpixies.flood,Umamaheswari Vijiyarangan,Nice game app,5
com.labpixies.flood,John Jack,Loved it,3
com.labpixies.flood,korntika chullabrahm,Had been playing Flood-IT! Since it' s beginning as computer game. Addicted to it since then. Love it so much and got so sad when it disappeared from the site. So glad finding it today as an app. Thank you so much for such a nice brain game as I have to sort out how to use less steps as possible and also which colour I would like it to be the last colour.,5
com.labpixies.flood,Monica 90,"Fun game, we need more levels!",4
com.labpixies.flood,Sheikh Mona.,"please make sure all appruval all past ,past,past and and all deposited refund ,(ABCD+1234)All deatails Refund IT system everything ,Founder president,Wonar,and ceo,Gazi nazim uddin bd.",5
com.labpixies.flood,ramesh vachhani,Mangos,5
com.labpixies.flood,Joe Smo,Great flood puzzle game,5
com.labpixies.flood,Rishiraj Singh,rishurajsingh,5
com.labpixies.flood,Mayank Kela,Thats good not disturb unusuall ads But Game is difficult,4
com.labpixies.flood,Shawony Chakraborty,i love this game!,5
com.labpixies.flood,Tukuna Das,so so much... vary 😎👍👍👍,5
com.labpixies.flood,jimmy masamayor,nice,5
com.labpixies.flood,Andrea Maxian,remove ads please its annoying,1
com.labpixies.flood,Alexis Joy Tolentino,i hate ads,1
com.labpixies.flood,鏡子DARPAN,nice nic,5
com.labpixies.flood,A Google user,hacked my account. was harrassed by developer and bullied . cheap looking app anyway,1
com.labpixies.flood,Padre Fan,"Forced to update due to new phone. Loud, noisy ads after every round. Removing from phone. Sad because it's a fun game otherwise.",4
com.labpixies.flood,A Google user,Strangely addictive. Wonderful colors.,4
com.labpixies.flood,V V,"I had uninstalled this game a few years ago because of horrible intrusive video ads. Now there is a a very inexpensive ad free purchase. Thank you to the company for listening to our complaints. I love the relaxing simplicity of the game, changing colors to clear the board.",1
com.labpixies.flood,Ariful Islam,Nice,5
com.labpixies.flood,A Google user,Fine,5
com.labpixies.flood,Balakrishnan B Bethanasamy,Supar,5
com.labpixies.flood,Jill Piedmont Derleth,"Wow, thank you for listening to me when I commented that there was a huge increase in ads during the game! I noticed that now, there are barely any! I do expect to see ads while playing a free game so I hope you didn't get rid of all of them! 😁",5
com.labpixies.flood,sandeep Kumar,Good,5
com.labpixies.flood,A Google user,Useful,4
com.labpixies.flood,Office Project,Yes,5
com.labpixies.flood,A Google user,Awesome game but it's ridiculous to want all those permissions for such a simple game.,5
com.labpixies.flood,Don Goss,"Had this game for years and went to play today and two boards in I get an 
auto play video ad screaming at me.",1
com.labpixies.flood,Lehlohonolo Mbele,"It's nice. However, the last stages are impossible to complete thus forcing 
me to buy more turns.",5
com.labpixies.flood,A Google user,over before it starts,1
com.labpixies.flood,Tom McPadden,It's fun but it gets boring quickly. Some of the levels seem impossible so you might have to spend money to progress.,4
com.labpixies.flood,zhe wen,The only one with winning %,5
com.labpixies.flood,A Google user,Time pass,5
com.labpixies.flood,Bob Carlson,I am a long-time fan of this simple and addictive game. The new quick play mode is a very nice addition,4
com.labpixies.flood,SilverDirt Draws,Dont install! This app tripped my virus scanner!,1
com.labpixies.flood,Rob L,I liked this game on my old phone but on my new one (running Nougat) the board is way too small. Not sure what happened. Also never liked the way the board is immediately obscured when you lose a game so you can't see how many tiles were left.,2
com.labpixies.flood,Luke Marshall,"Decent game but too easy for almost all levels, intrusive ads and after a couple hours play all levels were done.",3
com.labpixies.flood,Ace Adams,"Too easy, and too many intrusive ads",3
com.labpixies.flood,Mary Hutchinson,IT IS NOT LET ME DO THIS BOKA,1
com.labpixies.flood,Ramona FLores,"I like  this  App  because  it gave  you  the  right  to  do  what  you  won  to  do.  Thank You,  From,  Ramona  FLores.",5
com.labpixies.flood,Tony Hine,I uninstalled it because the adverts are intrusive. They play loud music without my consent.,4
com.labpixies.flood,Ban Yan,"Only thing wrong is if you retry a board, it comes back with weird colours that don't match the paint any more. If you fixed that, it would be awesome!",4
com.labpixies.flood,Perry Deeke,I'm color blind,4
com.labpixies.flood,Rifat Gazi,Voip username and pass,5
com.labpixies.flood,Aleks V. Haecky,Too many fullscreen ads.,3
com.labpixies.flood,Talon Pollei,"Could be an error with avg, just thought you should know",3
com.labpixies.flood,Tamra Migonis,"I used to love this game, but the new interface is hideous. Can't change the settings at all and as I progress in levels the puzzle size becomes miniscule. I'm uninstalling because of it.",1
com.labpixies.flood,Paige Covert,Way too many ads. Pop ups are so annoying. Too small of a box bc there are ads on the game. Uninstalled and waste of time.,1
com.labpixies.flood,Malynda Moran,Set steps? Set time limit??? Uninstalled.,2
com.labpixies.flood,A Google user,"Don't like the new interface, unable to selectc a level, so uninstalling.",2
com.labpixies.flood,J Getrum,"I probably had this installed since I got my first android phone.  Every once in a while I would play a round or to.  Last time I played however the app had been updated apparently to plaster ads everywhere, and to make it laggy.  Then today I saw a notification from it asking me to come play... I am not going to be nagged by a game to play it.  So it is now uninstalled and forgotten.",1
com.labpixies.flood,faried nawaz,Are the generated puzzles always solvable?,5
com.labpixies.flood,A Google user,Loved for years. Can't see entire screen on my new phone.  Won't upgrade due to poor reviews on latest.,1
com.labpixies.flood,Kelsey Thomas,I used to love this game and played it all the time when i had some time to burn. The update made it completely unplayable.,1
com.labpixies.flood,A Google user,Love it!,1
com.labpixies.flood,Lale Divringi,Initial update had many issues.  But the final update seems to have fixed them. This game is once again working great.,4
com.labpixies.flood,Julie D Andrews,Should have left well enough alone.  Hate the new format. Uninstalled it.,1
com.labpixies.flood,Kevalin Harvey,"If your security app is now reading this game as adware, don't just uninstall it, REPORT IT TO GOOGLE. They will remove this once good game from the App Store if enough people complain, just as the developer deserves.",1
com.labpixies.flood,Keefus Beauceephus,While I appreciate the fact that you need to update to try to keep your app game working across multiple platforms & devices...it seems from all the recent reviews you have farked-up pretty big time.,1
com.labpixies.flood,Byron Bull,"If you're colorblind, don't update!!!  This was the only game like this with a ""colorblind""  option. I was so appreciative. I respected and loved you... and now...  You've taken it all away.  You're not even the same game anymore.  I don't even know who you are anymore. ... Just think... I let you do things to me. Bad things...i feel so... used and dirty.",2
com.labpixies.flood,Gina Lambert,Do not play game,1
com.labpixies.flood,Leanne Usher,haven't updated because of the ad reviews...I don't play games that take up a lot of time worth ads. also I can't even see the whole game on my screen so I can't play it as it is.,2
com.labpixies.flood,A Sanchez,This game has been on every phone I have ever owned. That is how much I enjoyed this game... but this latest update has me dragging this app over to the uninstall icon. This bums me out,1
com.labpixies.flood,Matt Larsen,"There are ads when you enter the settings screen, there are ads when you leave the settings screen, and the settings no longer have any affect on the game type.  No longer can you change the board size, color patterns, etc.  This new update broke the game.",1
com.labpixies.flood,Elizabeth Boucher,"This WAS my favorite game, I played it frequently. No longer, new look is terrible, constant ads popping up is awful, just bad. Sad to see it.",1
com.labpixies.flood,Hasaan I,In the past I'd have given this 5 stars no question about it but recent updates have ruined the game for me.,1
com.labpixies.flood,A Google user,"Before the latest update, this was a fun, ad-supported game, an easy way to kill a few minutes. Now, the ads are so obtrusive it's almost impossible to see the game! And that's on 'easy', with larger tiles; Med and Large have to be all-but unusable! I am so, so disappointed in this ridiculous update, gonna Uninstall on principal alone. Horrible!",2
com.labpixies.flood,Aarón Grados,"This app was awesome, I loved this game. Ads are not a problem, I understand them. The problem is that, after a level, you offer me to buy more turns with real money!",1
com.labpixies.flood,Zade Kiba,Ads are so frequent now my AV on my phone flagged the game as dangerous -_- Uninstalling now.,1
com.labpixies.flood,Tom C,I love this game but I have 2 suggestions. Can you make the game so you can repeat the same board and the second suggestion could you show the best possible score for each puzzle so that we have something to shoot for.,5
com.labpixies.flood,Wesley Tarle,Addicting!,5
com.labpixies.flood,Marguerite McCann,Had to delete as was infected with malware,1
com.labpixies.flood,Travon Brown,Awesome  can't  stop it until I  Flood it,5
com.labpixies.flood,Matthew Blackwell,"This was a good game and I didn't mind the ads, but it seems that the owner of this app has decided to include ads which contain malware. So uninstalling and warning others of the danger.",1
com.labpixies.flood,Alyssa Walsh,Loved it till I found out it was adware! Deleted it.,1
com.labpixies.flood,Caitlin Wright,"Was recently notified by a security app that with the latest updates for this game, it is now able to access personal information such as stored passwords and usernames among other information. I uninstalled immediately. Disappointed because this was a fun game, although the constant ads were getting quite annoying.",1
com.labpixies.flood,Luisa Jardim,The.first thing was addds like why? I have downloaded your game be nice I dont neeed add for add.,1
com.labpixies.flood,Liliana Bachelder,"Great game, ads ruined it, had to uninstall because I found it was the guilty app pushing ads on my lock screen.",1
com.labpixies.flood,Lalitha Rangarajan,I like this game however the iPhone version has a restart board option and the android one does not?,4
com.labpixies.flood,Joshua Byler,The game is not well designed an is just a bunch of ads. Do not download,1
com.labpixies.flood,Ara Li,"But best for me is ""color flood filler"" :)",4
com.labpixies.flood,Tamara Musil-Diodonet,"This game is sooo addictive! I can and have spent hours and hours playing, I even showed my 3 year old grandson to play! Thank you  Flood It!!!'",5
com.labpixies.flood,JoVanni P,My fave!!!!,5
com.labpixies.flood,Tenesha Pittman,I have been playing this game on and off since 2008/09. I have gotten so many ppl hooked on it.,5
com.labpixies.flood,David Brown,"This game was awesome, but now I get 30 second video commercials that you can't cancel out of.    Sorry, the game isn't good enough to deal with that obtrusive trash.  Uninstalling.",1
com.labpixies.flood,Julie Strauss,Great graphics. Fun to play so far. Would like to have levels that get larger & harder as it goes along. Not a deal breaker tho. Thanks for a great free game.,4
com.labpixies.flood,Lindsey McDonough,I have installed this on every phone I've had for 4 years now! I can play it again and again. Just hard enough that I don't win every time and have to think carefully but it's still mindless in a way,5
com.labpixies.flood,Maria Casillas,"This app has a virus, my phone was acting up and would get pop ups on my phone saying I had a virus, when I downloaded an anti virus, it specifically said it was this app that had the virus",1
com.labpixies.flood,A Google user,Love it,5
com.labpixies.flood,Jack W,Poor ui,2
com.labpixies.flood,Imran Ullah,Liked it,4
com.labpixies.flood,Ray Blon,"No, I'm not surprised. The ads were fairly omnipresent, and I was aware of it's little 'out-of-app' ads which I smited without incident. That was fine. Then the most recent update asked for permission to access my identity... For what?! I may simply be paranoid... but as much as I loved Flood It!, it's getting a little spooky for my liking.",1
com.labpixies.flood,Dave Butler,Ads kept popping up. Some were quite loud and obnoxious. Even in the middle of the game. It became unusable.,1
com.labpixies.flood,Katie Kintner,Had to delete it. Too bad .  really liked the game.,1
com.labpixies.flood,jagpal kaur,Liked it.,4
com.labpixies.flood,Wanzellia Clark,I tap the app to play. It opens up the game board. Then quits when the ad ties to pop up. I have reported this several times to no avail. Please fix this issue.,1
com.labpixies.flood,Brianna Elingsberg,I have had this app for about a year and loved it. Then my phone started acting weird I would get continuous pop-ups outside of the app. And would even open my web browser to an ad site that would say I have a virus. After deleting many apps and downloading a cleaning app and security app my problem was still not solved. Finally I downloaded stop bad apps where it told me both this app and another were running greyware. I deleted both apps and have not had a problem since.,1
com.labpixies.flood,Cole Wilson,"My Papa recommended this game. It is very, very, hard. But it is also very fun, and a great brain teaser. Flood- it has about twenty different color schemes.",5
com.labpixies.flood,Lisa Michnick,"I love this game.  But lately its been ""enhanced"" and forces me to endure  long noisy ads that can't be exited from.  I HATE it.  No other app I have strong arms me.  I feel like my rights are being infringed upon.  Way to ruin a good thing.  Greed.",3
com.labpixies.flood,Robert Wilcox,Loved this app until video ads started playing.  Immediate uninstall after that.,1
com.labpixies.flood,Daniel Rice,"Why are the graphics blurry like a 360p GoPro knock-off Hudson River scuba dive? Alright, just giving you crap, devs. Cheers/peace.",5
com.labpixies.flood,Gail Adams,Works great on my nexus 6...this has been my favorite app for years!!!  Never any glitches for me at all.,5
com.labpixies.flood,Shell Exley,"Highly addictive, works perfectly 😁",5
com.labpixies.flood,Michael Arhin,Better for less stress,3
com.labpixies.flood,Swiftie Forever And Always,What do u do,1
com.labpixies.flood,Tom Steinmetz,Doesn't work on my Nexus tablet. controls don't show at the bottom of the screen. fine on my phone.,3
com.labpixies.flood,Joe Indresano,"Loud, full screen video ad with no exit... Uninstalled.",1
com.labpixies.flood,Emmett,Impossible to play/win with turns given,1
com.labpixies.flood,Cody Keirle,Fun mind game with quick gameplay,5
com.labpixies.flood,Steve Kowalski,"You can play easy level, but if you try to change level or colors, you get caught in the settings tab and can't escape!  Not too much fun only in easy mode.",1
com.labpixies.flood,Brittany Quinter,Actually played it on my daughters tablet and became addicted great game,5
com.labpixies.flood,Lan Kuan,"Love this game. Simple enough to get into, quick enough to warrant paying in any waiting situation. :)",5
com.labpixies.flood,A Google user,Great game,5
com.labpixies.flood,Dave Antil,Was fun until now.....,1
com.labpixies.flood,Constantine Verigos,Simple and boring!,3
com.labpixies.flood,Alejandra Abreu,This is the kind of app that does not make sense,1
com.labpixies.flood,Selina Magana,This game has a virus!,1
com.labpixies.flood,Robert Rivera,Dumb,1
com.labpixies.flood,Bhupinder singh,Review by bhupinder singh,4
com.labpixies.flood,Karrisa Moseley,"Easy game, great time waster. But I'm uninstalling because of the intrusive ads. They are specifically designed so that you frequently hit them accidentally and once you do there's no way to stop it from going to whatever unsavory advertiser popped up.",2
com.labpixies.flood,angela,I love it!,5
com.labpixies.flood,Eggplant Sam,I love this game but I wish there was another mode where you can see how many turns it takes to flood the board and try to beat your high score and your friends if you connect it to social media.,4
com.labpixies.flood,A Google user,Awesome,5
com.labpixies.flood,Charlie Crooks,"':,'""?!""''?,''",3
com.labpixies.flood,Danika Miciano,Pretty addicting game,4
com.labpixies.flood,Rosanna Casey,I love this game soooooooooooooooooooooooooooooooooooo much,5
com.labpixies.flood,Reese Garcia,This app has a virus!!!!!!!!don't get it!!!!!!!!!,1
com.labpixies.flood,Roger Martin,I bitterly resent the trashing of my data plan in order to play uninterruptible video ads for Amazon (or anything else).  A pox on whichever dolt arranged that idiocy.,1
com.labpixies.flood,Carsten Orthbandt,The amount of ads in this game completely ruin it,1
com.labpixies.flood,Mark 1.0,I remember this game back in 2010 when smart phones were only out for 2 and a bit years. Great classic that has been a great time killer.,5
com.labpixies.flood,Matt Wendling,Works great and is a terrific time filler.,4
com.labpixies.flood,Tasha Ayers,It says package file is invalid?,1
com.labpixies.flood,James S. Hunter,How much money do you want? I'll pay.,3
com.labpixies.flood,Robbyn Coaches,"I made the mistake of updating this game on one device, but refusing update on my other one.",3
com.labpixies.flood,Maddy Gray,fab,5
com.labpixies.flood,Christine Sommerville,"Was good, now ruined by the ads",1
com.labpixies.flood,Zach Franklin,"Fun game but awful, disruptive advertising and no option to pay to make it go away. Note to developers: having video ads with audio pop up randomly on people's phones is not OK.",2
com.labpixies.flood,Ryan McGarry,"The game board is random. In many circumstances the game is impossible to win in the number of moves given to you. So it would be nice if it allowed you to finish the game anyway and then let you improve on your score, and not just stop after X moves.",2
com.labpixies.flood,Zeeshan Muhammad,Excellent...,5
com.labpixies.flood,wolf packers,I win sometime sometimes i dont but its still very fun and challenging,5
com.labpixies.flood,linda gates,Easy fun game!,4
com.labpixies.flood,A Google user,Have had it on every phone I have had! :),5
com.labpixies.flood,Julia Walko,"This is supposed to get your brain working, but all it seems to do is annoy me. There aren't enough moves! I just have two more colors and I run out of moves.",2
com.labpixies.flood,Alic G,You never win.,3
com.labpixies.flood,Hayley Melchor,I love this game.,5
com.labpixies.flood,Sean Steer,"Was very good, now 10  second ad popped up, you have got to be joking, removed from phone",1
com.labpixies.flood,Uncle Drew,Cool,5
com.labpixies.flood,Kim B,Very creative and challenging game! Never gets boring.,4
com.labpixies.flood,Rebekah Ellis,It challenges your brain to think about patterns,5
com.labpixies.flood,A Google user,"Ads are very intrusive. This game has survived 3 phone changes, but it's uninstalled until the obnoxious ads that you are basically guaranteed to click on are removed.",1
com.labpixies.flood,A Google user,Been playing this game for years disappointed with the intrusive ads! Also in serious need of some hi-rez graphics,3
com.labpixies.flood,Tedbir Cebrayilov,Fena degil,5
com.labpixies.flood,janene whitesell,"Have played over 1,150 games of it. My only issue is that Norton finds the app intrusive. Please, designers, fix that.",5
com.labpixies.flood,A Google user,Goddammmmmn impossible not worth my time garbage,3
com.labpixies.flood,Beth,I didn't have a problem with ads but it was too hard and got boring there should be levels apart from that ok,2
com.labpixies.flood,Heidi Kohne,"Like others have said recently, this is such an addicting game to play, and I loved the fact that it wasn't a timed game.  Ever since the full-screen ads started that precede the game (tonight's was my first to also have sound) it is no longer fun to play.  I could live with the ones at the top of the screen while I'm playing.  Uninstalling.  Was a great run.",2
com.labpixies.flood,Corey Scott,"The ads are obtrusive and the permissions are unnecessary and not explained. Another good app ruined by bad updates. Switching to ""Color Flood"" by WetPalm instead.",2
com.labpixies.flood,Harshal Bharambe,Very addictive.,5
com.labpixies.flood,Michael Brown,Very addicting,5
com.labpixies.flood,Alan Nicholson,Great time waster I love this game but the ads do get in the way and are annoying.  They sometimes take over the whole screen and you can't play the game until the ad has finished!! Not good,3
com.labpixies.flood,Prabhakar Bellamkonda,Nice,4
com.labpixies.flood,Abdulla Niyaz,Awesome game,5
com.labpixies.flood,Patrick Collins,"looks like a great game, but it keeps force closing and I can't play it",1
com.labpixies.flood,Artem Medeusheyev,"Full screen adds, not optimized for modern screen resolutions",2
com.labpixies.flood,A Google user,"Distracting, ruin the game. No thanks.",1
com.labpixies.flood,Katie Burkowski,Its pretty. Fun and. There is nothing. Wrong with. It so I think. It is good,5
com.labpixies.flood,Abbie K,"When iGoogle was still around, I was playing this on there,  I missed it until now! This game is super addictive and fun to play!",5
com.labpixies.flood,Mike Smith,"Loved the game, but now ruined by persistent, intrusive ads. Stupid move. Uninstalled.",1
com.labpixies.flood,Amanda Loomer,It was mildly amusing before the latest update started causing security alerts to go off on my phone. Uninstalling.,2
com.labpixies.flood,Ralph Hoffman,Not digging the new advertisement method! Uninstalling and finding a new addictive game to play while I'm on the can.,2
com.labpixies.flood,John Brown,Used to love this game but the new ads are obnoxious. Uninstalling.,1
com.labpixies.flood,JP LeBreton,"This game is well executed and charming, but the recent addition of ads really makes it tacky! I'd happily pay for a version where I don't have to look at ads for dating sites.",3
com.labpixies.flood,Melinda Austin,This is a great game. Very entertaining.,5
com.labpixies.flood,Katie Burns,I downloaded this game and then I downloaded the anti virus app and it showed me it was a virus uninstall this app,1
com.labpixies.flood,Gregory Frech,This game was perfect before the latest update that added ads before playing. Had a great thing and ruined it. The adds in the banners is okay. I get it...you need money to run the app. I do not begrudge that. But a full screen add that you must exit out of before playing. Just horrible. I may uninstall as a result.,1
com.labpixies.flood,Spencer Rouse,Fun and addicting,5
com.labpixies.flood,Kenya Smith,I cant win not one round,1
com.labpixies.flood,aina tugores,Nice tiles colours but the display is so ugly,3
com.labpixies.flood,A Google user,I really like playing this game and so do my children.,5
com.labpixies.flood,Erin King,Simple and addicting,4
com.labpixies.flood,Katie Morris,It is a poor game and needs more time on it!!,1
com.labpixies.flood,Danielle Johnson,"I love this game! I had it long ago, and forgot why I don't have it anymore! Awesome game!",5
com.labpixies.flood,Jacky Maffo,No fun at all hate it,1
com.labpixies.flood,Nathan Curtis,Pretty difficult except for the small board.   Download it.,5
com.labpixies.flood,Sierra Riley,Ok. It wasn't the best game I've  played but it was alright. Kinda hard to figure out which color to do. There's a lot of pixels and only so many colors and moves. Wouldn't recommend it.,2
com.labpixies.flood,Zs B,One of the best time waters! :),5
com.labpixies.flood,Melissa Whipp,Did not work,1
com.labpixies.flood,David Sert,Very fun my family loves it. Easy even for the 5 year olds,5
